video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id,title_length
60cb6e4d-e2d8-48a0-aacc-709d8fa24bbe,2023-11-19 18:00:21+03:00,3,3973467,1202853,267944,15235,17,0,734.889,0.00037321231302063116,0.0,0.0,0.05374257307497089,0.0,0.0002494070347748229,0.0,0.0,0.04389563812036882,0.0,0.0,0.0,0.0,0.10502133245815556,0.0,0,0,15.640958319658681,20.34152658764518,17.379492755972674,0.021283429633126474,0.02767972658135471,0.023649139878230144,1.7497682206000775,1.7532171186640764,16,144,528,1,То что вы не знали о тамплиерах / [История по Чёрному],"За что уважали и боялись тамплиеров? Как появились тамплиеры? Почему орден распался и где хранятся сокровища тамплиеров, которые искали несколько сотен лет. Сегодня я расскажу о секретах тамплиеров.  Приятного просмотра. _______________________ Канал ""Наука по Чёрному"" - _______________________ Стать постоянным спонсором на Boosty - Поддержать выход новых роликов единоразово, можно тут -  _______________________ Телеграмм -  Группа в ВК -  _______________________ Таймкоды: 0:00 - Как появились тамплиеры? 1:17 - Заставка 1:27 - За что уважали тамплиеров. 2:16 - Боевой кодекс тамплиеров 3:06 - Крест тамплиеров 3:53 - Финансовые манипуляции 4:52 - Главный штаб тамплиеров 5:45 - Почему тамплиеров осудили еретиками. 7:13 - Пятница 13-е и тамплиеры 8:08 - Сокровище тамплиеров 9:26 - Шотландский дворянин - тамплиер 10:41 - Тамплиеры помогли освободить Шотландию. 11:46 - "" Теперь я знаю про орден тамплиеров "" _______________________ Плейлисты: Альтернативная история - -kyDtg1 Что если - История Рима - Средневековье - Дикий запад - Скандинавская история - -Z7ABdDXrr3 Гигиена... - Викторианская эпоха - Великие женщины - Месяц Мультипликации - Месяц Страха - Все видео подряд - -TJxcMm6K _______________________ Оставить пожелания для темы следующего ролика - -210317814_48223324  #история #тамплиеры #тайны #секреты #образование #интересное #средневековье",Обучение,76cdfa79-0dba-4e40-9537-865f875dff4d,1363
a007b9ab-850a-4563-b2ce-54cb4b16f82e,2023-05-02 04:08:38+03:00,0,4153913,1135223,303068,6541,1,0,597.932,0.0,0.0,0.0,0.047514089247297636,0.0,0.0,0.0,0.0,0.048448630797649446,0.0,0.0,0.0,0.0,0.07644091117566121,0.0,0,0,17.02996483718086,17.15480684202885,16.681989353633604,0.028481440761124775,0.028690230397484747,0.027899475782586655,9.253963823579776,8.784754782915524,5,144,550,1,TITANIC | Английский по фильмам | ТИТАНИК|Razapov English,"В этом видео вы узнаете как сказать ""домашняя девочка"", как согласиться, сказав: ""Можете на меня расчитывать!"", как сказать ""родственники"", не используя слова ""relatives"", как стрельнуть сигаретку, как любезно попросить человека поделиться последними сплетнями, как назывались кинотеатры в начале 20 века и, разумеется, джентльменский троллинг!  ⬇️ВСЕ ССЫЛКИ ⬇️   ★кликай В ТОП и ПОДПИШИСЬ НА КАНАЛ ★  #Razapov Автор: Наиль Разапов ",Обучение,901f52ab-82f0-422d-8ab5-1a71697e75ca,432
1489b13d-96e6-4565-b52c-3515e45dcf15,2022-03-27 07:12:49+03:00,4,2867658,1019587,174080,37239,6,1,349.93,0.0005744485294117647,0.0,0.0005744485294117647,0.08731617647058823,0.0,0.00019615785607309625,0.0,9.807892803654813e-05,0.10082513802157148,0.0,0.0026853567496441903,0.0,0.0026853567496441903,0.05907784849217219,0.0,0,0,17.164424393780713,16.38844784007353,15.808461661437425,0.04905102275821082,0.04683350338660169,0.04517606853209906,7.705430021047046,9.881039768996969,22,152,1028,1,Проблема безбилетника | Общественные и частные блага,"Как общественные блага создают проблему безбилетника  ► Телеграм-канал ► Группа Вконтакте: ► TikTok: /@ez_educate  #простаяэкономика #экономическаятеория #проблемабезбилетника  Привет, в 2015 году я получил высшее экономическое образование, в 2018м стал кандидатом экономических наук и начал преподавать экономику в университете. Оказалось, что освоение многих простых вопросов вызывает у студентов сложности. А удивительнее всего, что в учебниках редко встречаются понятные объяснения этих вопросов на наглядных примерах. Так появилась идея этого канала, где я объясняю экономику с практической точки зрения, наполняя ее примерами из нашего окружения. Подписывайся – здесь обучение становится интересным. ► Музыка: You Should - Patrick Patrikios  ► Картинки: Icon made by  from www.flaticon.com Icon made by  from www.flaticon.com Icon made by -phai from www.flaticon.com Icon made by  www.flaticon.com Icon made by  www.flaticon.com Icon made by  www.flaticon.com Icon made by  from www.flaticon.com Icons made by -dan from www.flaticon.com Icons made by -studio from www.flaticon.com Icons made by  from www.flaticon.com Icons made by  from www.flaticon.com Icons made by  from www.flaticon.com Icons made by  from www.flaticon.com Icons made by -market from www.flaticon.com Icons made by  from www.flaticon.com Icons made by  from www.flaticon.com Icons made by -icons from www.flaticon.com Icons made by -ware from www.flaticon.com Icons made by  from www.flaticon.com Images have been taken from www.freepik.com  Источники: Мэнкью Н., Тейлор М. Экономикс. 2-е изд. - СПб.: Питер, 2013. Бойко М. Азы экономики / Мария Бойко — М.: Издатель «Книга по Требованию», 2015.— 470 с., ил.",Обучение,13fb8975-0714-411e-8892-2a57683b180c,1686
49f93c07-ba28-4f60-9bc2-14294b2955e6,2021-06-18 08:44:41+03:00,1,4040518,1036378,246007,7244,3,1,2335.812,0.0,0.0,0.0,0.012194774945428382,0.0,0.0,0.0,0.0,0.017947119680271097,9.648989075414569e-05,0.0,0.0,0.0,0.0,0.0,0,0,16.263390392048592,15.845406838016805,16.88683279652791,0.0069626281533139624,0.006783682435922414,0.007229534224726952,9.253963823579776,8.784754782915524,0,30,186,1,История Найк: как Фил Найт стал обувным титаном и легендой в спорте | NIKE,"Что вы знаете о Nike? Куда не плюнь все истории о компании Nike льют только один позитив, что уже ну тошнит просто, поэтому я расскажу какой кошмар творился с Найк, то, как Найк чуть десять раз не разорились, как конкуренты чуть до могилы их не довели, и как правительство загнуло Nike раком и отчпокало во все дырки! И как Nike все же выстояла, встала с колен и вопреки всему еще и всех обогнала и сейчас стала культовым брендом!  Эта история Nike расскажет вам как Фил Найт (Phil Knight) продавец обуви построил бренд на миллион долларов. Фил Найт в начале своего пути был на редкость неудачником, но сейчас он стал миллиардером и самым влиятельным человеком в спорте. Nike является самым дорогим спортивным брендом в мире (по мнению Forbes). История создана по книге:  —————————————————— Telegram:  Эксклюзивный контент для преданных подписчиков: ",Обучение,d5d83314-4957-4fd6-952e-25169cf19053,850
9b46fb04-4572-433d-9f4d-8f53d555bf38,2024-04-13 14:39:42+03:00,15,47142,48,31,6,5285,1,541.308,0.0,0.0,0.0,45.16129032258065,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,217.0,255.5483870967742,224.25,0.4008808293984201,0.4720942367317206,0.41427431332993414,1.3792811225178712,1.661710704163303,0,14,20,1,Что такое НАСМОТРЕННОСТЬ и как её тренировать?,"В этом видео я расскажу про насмотренность, её виды и самое главное - как её тренировать. Также приведу конкретные примеры, как насмотренность пригождается в обычной жизни. Приятного просмотра!  Ссылки на мои соц сети : Ютуб  - youtube.com/@andrey_sohorev Telegram - Группа VK : Vk : TikTok :/@andrey_sohorev Likee : Яндекс Дзен : ",Обучение,70d6c505-7274-4f0b-b173-451a63683bbf,331
362932a7-8a21-496e-ab68-aa312f758b40,2024-06-09 17:34:16+03:00,13,13073,12525,3,0,5064,0,377.813,0.0,0.0,0.0,33.333333333333336,0.0,40.4311377245509,0.0,40.375249500998,66.62674650698602,0.03992015968063872,0.0,0.0,0.0,0.0,0.0,0,0,0.0,130.33333333333334,215.89021956087825,0.0,0.3449678368222728,0.5714208340128006,1.9716064649164378,2.000297763336988,0,1,8345,1,СЕКРЕТЫ ПОСТУПЛЕНИЯ (ЧАСТЬ 2),"всем привет, на связи Дэни ✌🏻😎  ну что, абитура, как ваши дела . рад видеть от вас очень много откликов на первую часть ролика « о поступлении в ВУЗ»  подъехала вторая часть и для того, чтобы понять её на 100%, обязательно посмотри первую :D  а также, друзья, не забываем поддержку: •реакции •комментарии •репосты  а с меня классный контент, договорились ?)  приятного просмотра ❤️",Обучение,f516e777-5982-4cb4-8f8a-201b338e6fd0,381
c2ccb580-8400-4f47-a529-5512d5b5a9e9,2024-06-04 21:53:21+03:00,7,13262,159,16,2,4606,1,378.334,0.0,0.0,0.0,68.75,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46.0,252.0,243.8427672955975,0.1215856888357906,0.6660781214482442,0.6445171919404481,1.9952189447156994,1.9781113511275452,0,11,106,1,"10 вещей, которые не стоит делать, чтобы достичь цели!","Всем привет друзья👋🏻 Достижение цели – это результат сложного и целеустремленного труда. Поэтому, чтобы сделать этот путь более увлекательным и успешным, убедитесь, что вы избегаете вышеперечисленных ошибок. Помните, что каждая ошибка – это не преграда, а урок. Используйте свой опыт для достижения своих целей и стремитесь к успеху, избегая эти ошибки. Приятного просмотра 🤝",Обучение,e7aca8b2-af4e-43c6-88a4-45c815634e9b,375
073f114b-69c7-43c9-aeae-0da26c33241c,2024-04-12 20:53:30+03:00,7,38716,9,2,0,4541,0,381.387,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,80.0,165.33333333333334,0.0,0.20976068927362496,0.43350542449882495,2.0611567029787743,2.0591927776739998,0,1,5,1,ЖЕСТОВЫЙ ЯЗЫК | Еда часть третья,Продолжаем изучение жестов по теме «Еда». Как выглядит японский жестовый язык. Как ведение блога помогает людям. Пение на пальцах  это новый вид хобби. Смотрите в новом выпуске!,Обучение,d7ef6082-0723-418e-80a0-1f712629e726,177
9ba1f34d-935a-4c43-a5ce-ab78cdd9f407,2023-12-07 14:04:08+03:00,0,4114621,767638,84656,2581,0,0,280.449,0.0,0.0,0.0,0.5587318087318087,0.0,0.0,0.0,0.0,0.6069267024300516,0.0,0.0,0.0,0.0,0.7748934521503293,0.0,0,0,20.130182099961257,15.335239085239085,16.01502400871244,0.07177840569929383,0.05468102608759198,0.05710494246266679,5.103179533777975,7.22803892704121,20,473,4659,1,"Возрастающей или убывающей является функция f(g(x)), если g(x)=3-2x","Задание в письменной форме ДЗЕН: Видео Дзен: Алгебра 9 класс. Углубленный уровень. Мерзляк. Самостоятельная работа 2. Вариант 1. Задание 4. ВОЗРАСТАНИЕ И УБЫВАНИЕ ФУНКЦИИ. НАИБОЛЬШЕЕ И НАИМЕНЬШЕЕ ЗНАЧЕНИЕ ФУНКЦИИ. 4. Возрастающая функция f определена на множестве R. Возрастающей или убывающей является функция f(g(x)), если g(x)=3-2x Для дальнейшего развития канала и публикаций бесплатного контента не скупитесь на реакцию и подписку ❤️",Обучение,e71e04c8-fd1f-4bb6-bddc-0407da113e77,438
6d3e4638-1f9d-4949-b4fa-fa7a6287c32f,2023-11-30 18:10:45+03:00,61,4001588,657073,65260,4818,454,5,1044.92,0.0,0.0,0.0,0.05209929512718357,0.0,0.00045657027453570607,0.0,0.00030438018302380405,0.044743886904499194,0.0,0.0,0.0,0.0,0.020755500207555,0.0,0,0,15.858862598588626,15.088231688630096,15.85915263600848,0.015177106954205705,0.01443960464784873,0.015177384523225203,4.210155479630097,7.16811336714075,1,34,294,1,Кто сильнее и успешнее: СССР или Российская империя?,"А вы знаете какой период нашей истории был более успешным: царский или советский?  Или, ещё более упрощая вопрос:  кто круче - Советский Союз или Российская империя, когда были на пике своего могущества?  Подписывайтесь на мои каналы! ✅Дзен ► ✅Группа в ВК ► ✅Телеграмм ► ✅Канал RUTUBE ► / ✅ Дзен (статьи) ► ✅Группа в ОК ►  Для связи - email  Поддержать создание роликов: КАРТА СБЕРБАНК ► 2202203211444585 ЮMoney ►   QIWI Кошелек  ► qiwi.com/n/SOVETSKIJ  #Михаил_Советский",Обучение,435fc1a0-4d6d-4118-b6a1-dc9ec964e50e,471
