video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id,title_length
747a6943-03bb-454f-9af0-7428d023ddf3,2023-10-26 12:24:28+03:00,5,18342596,890570,358593,26999,11,0,86.23,0.00027886768564919,0.0,0.0,36.686717253264845,0.0,0.00011228763600839912,0.0,0.0,39.592283593653505,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.78991814511649,31.840749819433174,31.497123190765464,0.5194238448929199,0.3692537379036666,0.3652687369913657,2.1834514210783746,2.416910405123547,0,131556,352597,1,Почему важно иметь хобби?🎨🎹,#хобби #любимоезанятие #свободноевремя #идеидляхобби #творчество,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,64
b60b4be7-14f0-40ed-b71d-1e60dd57f25b,2024-04-05 16:20:56+03:00,0,2839304,1117800,294876,48093,0,0,70.891,0.0,0.0,0.0,9.243546439859466,0.0,0.0,0.0,0.0,9.759527643585615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.15840143056162,12.328995916927793,11.733787797459295,0.15740222920485844,0.17391482581608092,0.1655187230742872,7.915325974452325,8.993268335684288,0,27257,109092,1,Как подготовить организм к смене сезонов?🍃☀️,#здоровье #питание #витамины #весна #лето,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,41
4d09bcd1-6bb6-491f-bd09-23cd1619aec3,2023-12-12 16:24:48+03:00,4,11658279,948714,272429,49228,22,2,75.179,0.0,0.0,0.0,1.3152050626034673,0.0,0.0,0.0,0.0,22.1176244895722,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.8969488908751115,8.177605908328408,15.933941103430538,0.07843877799485377,0.10877513545442753,0.21194670191716486,7.811485992667008,8.047285403958536,0,3583,209833,1,Чем заняться на новогодних праздниках?? 10 идей!?,#2024 #новыйгод #годдракона #новогодниепраздники #идеи,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,54
b7e5374e-bc18-4a0f-877f-fbcf819541c1,2024-03-07 20:54:15+03:00,0,1654907,1654759,191695,1,0,0,993.234,0.0,0.0,0.0,9.362268186442003,0.0,0.0,0.0,0.0,7.549135553878238,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,90.90619473643027,80.52165964953204,0.0020136241812100672,0.09152545597153366,0.08107018049073234,8.106539041874052,9.020776902217891,0,17947,124920,1,В поиске себя. Как мастермайнды помогают достигать целей,"Рассказываю о жизни в Ставрополе, а также путешествую по России. #жизньвроссии  #жизньвставрополе   #жизньвтурции    #замужзатурка     #путешествие   Для сотрудничества: email  Я в Dzen Я в Instagram / Я в TikTok /@alinatanman Я в Rutube /",Лайфстайл,f80c9cba-80d8-410e-a889-b8d3af12cd36,239
13cdb496-a252-4ced-bf7e-efb4a0275c4e,2023-11-29 13:45:43+03:00,0,5272225,1144469,209257,26865,0,0,67.051,0.0,0.0,0.0,9.48881041016549,0.0,0.0,0.0,0.0,25.842202803221408,0.0,0.0,0.0,0.0,8.538991252559091,0.0,0,0,18.824790619765494,17.762665048242113,21.773741359530053,0.28075331642727913,0.2649127536985595,0.324734028717395,10.09672271061069,9.00067951054509,2294,19856,295756,1,Новогодние семейные традиции ?????,#традиции #новыйгод #2024 #новогодниетрадиции #семья,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,52
38851fe7-938b-4a49-b441-e87f625e9a1c,2024-04-26 12:13:20+03:00,0,3141863,1139046,237777,33696,0,1,63.738,0.0,0.0,0.0,8.824234471795002,0.0,0.0,0.0,0.0,10.282727826619821,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.741779439696106,9.43330515567107,8.954866616449204,0.16853022435118933,0.14800127326980875,0.14049494205104027,8.278446236601077,8.348150739034942,0,20982,117125,1,Майские праздники. Как провести длинные выходные?🏖️,#майскиепраздники #отдых #выходные #май #жара,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,45
1c0b2fd2-6a69-4c34-8307-fed6108e4287,2023-07-22 10:27:18+03:00,5,13796157,885816,286873,24175,21,2,57.707,0.0,0.0,0.0,0.8798318419649113,0.0,0.0,0.0,0.0,25.159175268904605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.79271975180972,7.615652222412008,17.673907448047903,0.23901294040254598,0.13197102989952705,0.3062697324076438,7.893239857728535,8.129004224818324,0,2524,222864,1,Как формировать привычки,#привычки #лайфстайл #полезное #лайфхак,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,39
697b89e1-a21c-4b9b-b31a-6837bf06132f,2024-07-17 21:05:17+03:00,20,22854,22854,2440,4,8452,0,369.8,20.327868852459016,0.0,20.327868852459016,70.73770491803279,0.12295081967213115,36.982585105452,0.0,36.91695108077361,68.26813686881947,0.026253609871357313,0.0,0.0,0.0,0.0,0.0,0,0,258.25,218.98565573770492,208.1611534085937,0.6983504597079502,0.5921732172463626,0.5629019832574194,8.47864312192483,8.395364763265063,0,1726,15602,1,Самый масштабный Мордовский праздник.  Покш эрзянь чи!,"Друзья, всем большой привет! Или как сказали бы в Пазелках всем ШУМБРАТ. Сегодня мы с вами отправимся на празднование самого масштабного праздника в Пензненской области -Покш эрзянь чи. Посмотрим на местные обычаи, гуляния, танцы, спорт, сами примем участие в праздновании  и попробуем вкусную местную еду!  Село находится в центральной части Пензенской области, в пределах западных склонов Приволжской возвышенности, в лесостепной зоне, на берегах реки Пазелки (приток Вяди), на расстоянии примерно 20 километров (по прямой) к востоку от села Бессоновки, административного центра района. Абсолютная высота — 210 метров над уровнем моря. Основано во второй половине XVII века служилой мордвой. В 1709 году имелось 62 двора и проживало 227 человек (137 мужчин и 90 женщин) из числа ясачной мордвы. В 1748 году в населённом пункте проживало 195 ревизских душ ясачной мордвы. Из них 11 человек были новокрещёнными. Была возведена православная церковь, освящённая во имя Рождества Христова. Всем приятного просмотра и приключения в новое место :)",Лайфстайл,5503b1d5-b3d8-4258-acd2-eab4ab618b4f,1042
d6b91ffb-b106-46fd-8f7d-1dff7ce74c03,2024-06-04 13:43:39+03:00,3,31030,30,8,2,8452,5,361.44,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,176.5,204.875,142.43333333333334,0.48832447985834443,0.5668299026117751,0.39407186070532685,8.077900946300472,8.24046918013977,0,4,14,1,Кого ненавидят звезды шоу-биза? ПРЕМИЯ RU TV,,Лайфстайл,193a4959-1ab3-4ca6-8b84-30a04b321500,0
fa19d38d-ff0a-45a4-a5b8-0763429fba20,2024-05-04 12:29:13+03:00,0,600401,600401,338358,50083,0,0,56.576,0.0,0.0,0.0,9.797019724670319,0.0,0.0,0.0,0.0,9.686026505618745,0.0,0.0,0.0,0.0,9.148812970469022,0.0,0,0,8.81193219256035,10.51537424857695,10.038069556846175,0.15575389197823017,0.18586280840951908,0.17742628600194738,8.542326744256842,8.571184039607333,4582,33149,58155,1,Как покрасить яйца на Пасху? 🥚,#пасха #яйцанапасху #красимяйцанапасху #праздник #великаяпасха,Лайфстайл,bed7df57-c7ac-4458-8097-fdc10182917a,62
