video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id,title_length
412d9281-2fb8-4486-a26f-909d387c0fce,2024-08-07 12:38:15+03:00,227,677497,677497,275272,95408,1581,49,5682.391,0.34656630532709465,0.006902263942573164,0.06611642302885873,23.106963294486906,0.0018163852480455695,0.23335896690317448,0.00723250435057277,0.042214209066608416,23.136486213223083,0.003542451110484622,0.0,0.0,0.0,0.0,0.0,0,0,6035.66057353681,3115.207067918277,1790.1215547817924,1.0621691772947006,0.5482211744876897,0.31502963361405306,4.858309293953002,5.721517216141565,0,63607,156749,1,Гадкий я 4 | Despicable Me 4 (2024),"ПОДПИСЫВАЙСЯ НА НАШИ СОЦСЕТИ - КИНО ВСЕГДА РЯДОМ! Мы в телеграм Мы в вконтакте Мы в яппи Мы в ютубе /@Boomer_pirate Мы в инсте Мы в дзене  Грю, Люси и их дочери, Марго, Эдит и Агнес, радушно встречают нового члена семьи, Грю-младшего, который намерен подшучивать над своим отцом. Грю оказывается в конфронтации с новым врагом, Максимом Ле Малем, и его коварной напарницей Валентиной, в результате чего семье приходится вынужденно уйти в бега.  Год производства: 2024 Страна: США Жанр: мультфильм, фантастика, комедия, приключения Качество: 2K / WEB DL Звук: Полный дубляж в хорошем качестве  #гадкийя4 #гадкийя4смотреть #гадкийя #гадкийя4онлайн #DespicableMe4 #гадкийя4смотретьонлайн  #DespicableMe",Фильмы,563fe7b1-194a-4600-845e-300cfd362e80,698
f688408a-2bdb-4f4b-9b87-53fd42da67eb,2024-08-02 17:25:45+03:00,319,690350,690350,300627,53969,2001,86,7738.084,0.2747590868418339,0.01064441982922359,0.06286860461635183,27.60330908401441,0.001995828717979423,0.289852973129572,0.012457449120011588,0.06474976461215326,31.144347070326646,0.0023176649525602955,0.0,0.0,0.0,0.0,0.0,0,0,2054.6065519094295,1969.4368602953161,1964.402111972188,0.26551877078478725,0.2545122100374351,0.2538615646938167,4.858309293953002,5.721517216141565,0,82983,215005,1,TS 2.0 | Дэдпул и Росомаха | Deadpool & Wolverine  (2024),"ПОДПИСЫВАЙСЯ НА НАШИ СОЦСЕТИ - КИНО ВСЕГДА РЯДОМ! Мы в телеграм Мы в вконтакте Мы в яппи Мы в ютубе /@Boomer_pirate Мы в инсте Мы в дзене  Уэйд Уилсон попадает в организацию «Управление временными изменениями», что вынуждает его вернуться к своему альтер-эго Дэдпулу и изменить историю с помощью Росомахи.  О фильме Год производства: 2024 Страна: США Жанр: фантастика, боевик, комедия Режиссер: Шон Леви Сценарий: Райан Рейнольдс, Ретт Риз, Пол Верник В главных ролях: Райан Рейнольдс, Хью Джекман, Эмма Коррин, Мэттью Макфэдиен, Джон Фавро, Морена Баккарин, Роб Делани, Лесли Аггамс, Аарон Стэнфорд, Тайлер Мэйн.  #дэдпул3 #дэдпул3трейлер #дэдпулиросомаха #фильмы #хьюджекман #marvel #марвел #дэдпул #райанрейнольдс #фильм #трейлер #кино #дэдпул3русскийтрейлер #росомаха #дэдпул3фильм #логан",Фильмы,563fe7b1-194a-4600-845e-300cfd362e80,792
9ed49d02-a300-4000-a086-352a170b0238,2024-08-02 00:08:39+03:00,260,496327,496327,299016,43754,1279,37,7717.5,0.20634347325895605,0.004013163175214704,0.042807073868956845,29.982342082029056,0.002006581587607352,0.25769301287256186,0.0074547626866964724,0.06165290221970596,31.593082786147036,0.0018133206535207635,0.0,0.0,0.0,0.0,0.0,0,0,2243.3293641724185,2045.655884634936,2023.6247191871487,0.29068083759927676,0.26506717002072383,0.2622124676627339,4.858309293953002,5.721517216141565,0,89652,156805,1,"Дэдпул и Росомаха (фильм, 2024)","Эпический экшн, хороший юмор, куча насилия по меркам супергеройского кино и множество сюрпризов для фанатов — это лишь часть причин, по которым критики назвали «Дэдпула и Росомаху» возвращением Marvel к пиковой форме. Студия смогла удивить всех, ведь в тизерах и трейлерах была лишь малая доля того, что ожидает зрителя в кино... История начинается в 2018 году. Уэйд Уилсон перемещается во времени и пытается присоединиться к «Мстителям», но его ожидает отказ. Спустя шесть лет Дэдпул отказывается от бытия наёмника в маске и пытается жить обычной жизнью. Однако большинство тайн Мультивселенной до сих пор не разгадано, и антигерою вскоре придётся снова взяться за оружие — Дэдпул и Росомаха станут командой, способной изменить историю. Год выпуска: 2024 Жанр: фантастика, боевик, комедия, приключения Продолжительность: 127 мин. Режиссёр: Шон Леви В ролях: Райан Рейнольдс, Хью Джекман, Эмма Коррин, Морена Баккарин, Роб Делани, Каран Сони, Лесли Аггамс, Мэттью Макфэдиен, Дженнифер Гарнер, Брианна Хилдебранд  Cтрана: США, Китай, Канада, Австралия, Новая Зеландия Cтудия: 20th Century Studios, Walt Disney Studios Motion Pictures  Здесь вы можете посмотреть кино Дэдпул и Росомаха в русском синхронном переводе в хорошем качестве (4k, 2k, Full HD, 1080p) совершенно бесплатно.",Фильмы,716d6e15-8c45-4378-bf2e-d31f08cc30a4,1279
6e2d0677-c50b-45f1-ab69-3934ac1b4920,2024-07-27 22:41:32+03:00,11,27734,5415,1581,1002,8185,0,378.902,0.0,0.0,0.0,2.6565464895635675,0.0,0.0,0.0,0.0,2.7516158818097876,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.00898203592814,49.217583807716636,28.93240997229917,0.14781917761301905,0.1298952864004852,0.07635855702081058,7.019556189070901,6.117132553221268,0,42,149,1,ПЛОХИЕ ПАРНИ НАВСЕГДА - ЛУЧШИЙ БОЕВИК ГОДА? | Обзор и Анализ,"Привет, друзья вы на канале у Дэвида Яровского ! Сегодня мы обсуждаем долгожданную премьеру - ""Плохие парни 4""! Уилл Смит и Мартин Лоуренс возвращаются на экраны в новой захватывающей части культового боевика. В этом видео вы узнаете: - Сюжет и завязку фильма - Как изменились персонажи Майка Лоури и Маркуса Бёрнетта - Какие новые герои появляются и как они влияют на историю - О зрелищных экшен-сценах и спецэффектах - Насколько фильм соответствует духу франшизы и ожиданиям фанатов - Юмор и диалоги, которые делают фильм таким особенным - Музыкальное сопровождение и саундтрек - Сравнение с предыдущими частями и перспективы на будущее  Не забудьте поставить ракету, если вам понравился обзор, и подписаться на канал, чтобы не пропустить новые видео. Пишите в комментариях, что вы думаете о ""Плохих парнях 4"" и какая сцена вам больше всего понравилась. Посмотреть данную картину можно на рутубе ",Фильмы,d3f75d1b-8323-43ee-a553-57937f0946b4,898
78722933-b515-4849-81b1-81bbf3d4c7cc,2024-04-19 09:09:40+03:00,470,2994785,595737,145491,21910,3267,121,10016.225,0.08110467314129396,0.005498621907884337,0.013746554769710841,6.781175467898358,0.004123966430913253,0.05572928993834528,0.0021821709915617127,0.012253729414154233,7.898787552225227,0.0033571861408641735,0.0,0.0,0.0,0.0,0.0,0,0,429.29055225924236,567.6784818304913,535.6960118307239,0.04285951566176303,0.05667589154901085,0.053482825299024726,6.170743856580753,6.254168505857644,0,9866,47056,1,"Дюна: Часть вторая (фильм, 2024)","Продолжение легендарной «Дюны» и истории Пола Атрейдеса.  Дом Атрейдес официально разгромлен — глава дома герцог Лето мёртв, судьба его семьи остаётся неясной, а армия Атрейдесов перестала существовать. Но живой наследник всегда будет угрозой.  Пол Атрейдес уцелел и жаждет отомстить Харконненам и падишаху Шаддаму за предательство, а фремены, коренные жители Дюны, намереваются возвести своего мессию на трон. Грядёт священная война, война за свободу Арракиса, и дом Харконнен готов на всё, лишь бы удержать власть над Дюной в своих руках.  Размах в духе классических работ Питера Джексона и великолепная техническая часть — так критики оценивают вторую часть «Дюны». Бытует мнение, что экранизировать книги Фрэнка Герберта невозможно, но Дени Вильнёв успешно опроверг это утверждение.  Год выпуска: 2024 Жанр: фантастика, боевик, драма, приключения Продолжительность: 166 мин.  Режиссер: Дени Вильнёв В ролях: Тимоти Шаламе,Зендея, Ребекка Фергюсон, Хавьер Бардем, Джош Бролин, Остин Батлер, Флоренс Пью, Дэйв Батиста, Кристофер Уокен, Леа Сейду  Страна: США, Канада Студия: Warner Bros. и Legendary  Здесь вы можете посмотреть кино Дюна: Часть вторая в русском синхронном переводе в хорошем качестве (4k, 2k, Full HD, 1080p) совершенно бесплатно.  Для просмотра видео отключите VPN или воспользуйтесь российским IP-адресом  #dune #zendaya #timotheechalamet #dune2trailer #dune2 #warnerbros #dunepart2 #duneparttwo#kevinjanderson #benegesserit #2023дюна #фильмы2023 #новыефильмы #дюна2фильмпродолжение #фильм #дюна2смотреть",Фильмы,716d6e15-8c45-4378-bf2e-d31f08cc30a4,1525
952a6d9b-5fdd-4456-8ff4-c6103cae14f8,2023-09-23 18:18:44+03:00,76,1411109,731296,156284,20774,925,12,5689.825,0.06462593739602263,0.0006398607662972537,0.010877633027053314,48.200071664405826,0.0031993038314862684,0.06508992254846191,0.0008204612085940577,0.009982278037894369,44.701598258434345,0.0020511530214851444,0.0,0.0,0.0,0.0,0.0,0,0,1809.5077500722057,1826.4939661129738,2124.2318609701133,0.31802520289678604,0.3210105699407229,0.3733386986366212,7.889112930223099,8.64387015901557,0,75329,326901,1,"Головоломка (мультфильм, 2015)","11-летняя школьница Райли, как и любой ребёнок, руководствуется в основном эмоциями: Радостью, Печалью, Страхом, Гневом и Брезгливостью. Их воплощения обитают в разуме девочки, помогая ей решать проблемы и определяя суть всех её поступков.  Длительное время эмоции хорошо уживаются, но новость о грядущем переезде девочки и её семьи из тихой провинции в огромный мегаполис вносит свои коррективы. Эмоции начинают тянуть одеяло на себя, будучи уверенными, что именно они лучше прочих знают, как нужно вести себя в новом окружении, и в голове у девочки возникает хаос. Чтобы освоиться на новом месте, эмоциям придётся найти какой-то компромисс и начать действовать сообща. Год выпуска: 2015 Жанр: комедийная драма Продолжительность: 94 минуты Режиссер: Пит Доктер В ролях: Эми Полер, Филлис Смит, Ричард Кайнд, Билл Хейдер, Льюис Блэк, Минди Калинг, Дайан Лейн Страна: США Студия: Walt Disney Studios Motion Pictures  Здесь вы можете посмотреть кино Головоломка в русском синхронном переводе в хорошем качестве (4k, 2k, Full HD, 1080p) совершенно бесплатно.",Фильмы,a3517d01-c127-4539-8ddf-ec20ff07c999,1055
1e05d6b2-609a-483b-a598-f40cfba69b9a,2024-07-16 19:43:07+03:00,11,14956,14956,135,9,6937,3,371.367,0.0,0.0,0.0,36.2962962962963,0.0,46.382722653115806,0.020058839261834716,46.3960952126237,79.19229740572345,0.020058839261834716,0.0,0.0,0.0,0.0,0.0,0,0,99.33333333333333,149.47407407407408,249.41902915217972,0.267480237429102,0.4024969210351864,0.6716241054056491,6.170743856580753,6.254168505857644,0,49,11844,1,Почему 'Темный Рыцарь' — Лучший Фильм о Супергероях?,"Всем привет! Рад приветствовать всех на канале Дэвида Яровского. Сегодня мы погружаемся в мрачный и загадочный мир фильма ""Темный Рыцарь"" — одного из величайших произведений в жанре супергеройского кино. Этот шедевр Кристофера Нолана изменил представление о фильмах по комиксам и оставил неизгладимый след в истории кинематографа. В этом видео мы: - Разберем сложный и захватывающий сюжет фильма. - Поговорим о выдающихся персонажах, включая культового Джокера в исполнении Хита Леджера. - Проанализируем режиссуру и сценарий, которые сделали фильм таким уникальным. - Обсудим визуальные и звуковые эффекты, создающие атмосферу Готэма. - Затронем влияние ""Темного Рыцаря"" на поп-культуру и киноиндустрию. - Рассмотрим социальные и политические темы, поднятые в фильме. Если вам интересны глубокие анализы культовых фильмов, то это видео точно для вас! Подписывайтесь на канал, ставьте ракеты и реакции. Не забудьте оставить комментарий: какой момент в ""Темном Рыцаре"" вам запомнился больше всего? И какие фильмы вы бы хотели увидеть в следующих обзорах?",Фильмы,d3f75d1b-8323-43ee-a553-57937f0946b4,1053
9774aa56-3d4f-42bc-a94f-47f70aebf398,2023-11-10 17:36:37+03:00,1030,2395405,99789,34800,5861,4284,114,10822.145,0.2471264367816092,0.011494252873563218,0.04310344827586207,17.839080459770116,0.005747126436781609,0.20944192245638296,0.0070148012305965585,0.04409303630660694,23.37532192927076,0.010021144615137942,0.0,0.0,0.0,0.0,0.0,0,0,1982.884831939942,1792.9908620689655,1842.2860435518944,0.18322475183431214,0.16567795590143777,0.1702329846395418,4.858309293953002,5.721517216141565,0,6208,23326,1,"Оппенгеймер (фильм, 2023, дубляж)","Сюжет драмы складывается вокруг студента по имени Роберт Оппенгеймер, который становится доктором философии по физике и получает приглашение к участию в разработке атомной бомбы.  К этому моменту он уже женат на американском биологе Кэтрин Пьюринг и лично знаком с Альбертом Эйнштейном. Оппенгеймер подаёт большие надежды и верит в лучшее, однако учёный оказывается втянут в политические махинации.  Созданная с благими намерениями атомная бомба Оппенгеймера уносит жизни 300 000 человек, после чего Роберт всю оставшуюся жизнь посвящает попыткам установить международный контроль за ядерным оружием.  Год выпуска: 2023 Жанр: фильм-биография, исторический фильм, драма Продолжительность: 180 минут  В ролях: Киллиан Мерфи, Эмили Блант, Мэтт Деймон, Роберт Дауни-мл., Флоренс Пью, Рами Малек, Гари Олдман, Бен Сафди  Страна: Великобритания, США Студия: Syncopy Films, Atlas Entertainment  Здесь вы можете посмотреть кино Оппенгеймер в русском синхронном переводе в хорошем качестве (4k, 2k, Full HD, 1080p) совершенно бесплатно.",Фильмы,716d6e15-8c45-4378-bf2e-d31f08cc30a4,1027
e9f010c5-8890-4aaf-a51b-44e155fa95a0,2024-07-02 19:41:03+03:00,4,13012,13012,36,5,4710,1,366.867,0.0,0.0,0.0,44.44444444444444,0.0,36.197356286504764,0.00768521364893944,36.25115278204734,78.1355671687673,0.02305564094681832,0.0,0.0,0.0,0.0,0.0,0,0,144.0,160.63888888888889,277.40693206271135,0.39251281799671267,0.43786682609471245,0.7561512266372046,5.9569662881270915,5.870143611913311,0,16,10167,1,«ПОСЛЕ» – Экранизация на все времена или очередной подростковый фильм?,"Всем привет! В этом видео мы погружаемся в мир фильма «После» — одного из самых обсуждаемых молодежных фильмов последних лет. Разберем сюжет, персонажей, плюсы и минусы картины, а также обсудим, почему она вызвала такой интерес и бурю эмоций у зрителей. Основные моменты видео: - Почему Тесса и Хардин стали любимцами подростков. - Что делает фильм таким популярным и в то же время противоречивым. - Какие темы затрагивает «После» и почему они важны. - Лучшая музыка и визуальные моменты фильма. - Критика и восприятие фильма зрителями и критиками. Не забудьте подписаться на канал, поставить ракету и написать в комментариях свои впечатления от фильма «После». Согласны ли вы с нашим мнением? Какие моменты фильма вам понравились больше всего. Спасибо за просмотр!",Фильмы,d3f75d1b-8323-43ee-a553-57937f0946b4,765
7c24b97d-d09e-4a67-8b23-4e6ee2130374,2024-07-04 20:50:12+03:00,127,633368,391803,59732,8547,1295,48,5313.667,0.27623384450545774,0.01674144512154289,0.035157034755240076,30.42590236389205,0.010044867072925736,0.23736418557285166,0.00944352136150055,0.03471132176119121,41.706418786992444,0.006125527369621978,0.0,0.0,0.0,0.0,0.0,0,0,1406.4656604656604,1473.2269470300675,1579.6305030844583,0.26468833302231026,0.27725240347768637,0.2972769093517637,4.858309293953002,5.721517216141565,0,18174,163407,1,Головоломка 2 | Inside Out 2 (2024),"КИНО ВСЕГДА РЯДОМ -  - ПОДПИСЫВАЙСЯ НА НАШ КАНАЛ В ТЕЛЕГРАММ И БУДЬ В КУРСЕ НОВИНОК. Мозг Райли внезапно подвергается капитальному ремонту в тот момент, когда необходимо освободить место для кое-чего совершенно неожиданного: новых эмоций. Радость, Грусть, Гнев, Страх и Отвращение никак не ожидали появления некой Тревожности. И похоже, не только её. #Головоломка2 #мультфильм #смотреть #InsideOut2 #Райли #подростки #эмоции #головоломка #головоломка2 #мультфильм #insideout #головоломка2трейлернарусском #pixar #мультик #головоломка2трейлер #головоломка2мультфильм #мультфильмы #insideout2 #пиксар #disney #insideout2trailer #головоломкафильм",Фильмы,043e917a-9346-4539-9205-28d8516de9f0,643
